unique_id,program_id,program_name,program_name_en,program_type,program_variant,cluster,url,description,career_prospects,overall_opinion_score,first_year_female_pct,student_count,search_text
3947_0,3947,Mens en Techniek,Health Technology,Bachelor,Fulltime,Occupational Therapy and Movement,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/mens-en-techniek-bewegingstechnologie,"The Human and Technique - Motion Technology programme focuses on both the human body and the technique. And that is unique in the Netherlands. You learn how to design and develop technical tools to make people move more and better. With technical ingenuity and biomedical knowledge, you tune the technique to people, and not the other way around. You are widely trained and learn about motion analysis, biostatics, modelling, product in operation, research and design. You also get input from all kinds of disciplines, such as analyzing swim movements and the needs of disabled people. You get lectures, but you also do a lot in practice during practicals, projects and internships. You often determine which direction you are going. You can find a lot in the workshop and behind the computer, where you work with design software such as Solidworks and Matlab.","You can become a designer or researcher. Maybe you get a job in health care or sport, or in a project in a developing country. Health care resources are developed in rehabilitation. Sport needs ever better shoes and rackets. And also in higher education there can be a suitable job opening.",4.025641025600001,40.426,190.0,"Program name: Mens en Techniek
Program name (EN): Health Technology
Type: Bachelor | Variant: Fulltime
Cluster: Occupational Therapy and Movement
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/mens-en-techniek-bewegingstechnologie
Description: The Human and Technique - Motion Technology programme focuses on both the human body and the technique. And that is unique in the Netherlands. You learn how to design and develop technical tools to make people move more and better. With technical ingenuity and biomedical knowledge, you tune the technique to people, and not the other way around. You are widely trained and learn about motion analysis, biostatics, modelling, product in operation, research and design. You also get input from all kinds of disciplines, such as analyzing swim movements and the needs of disabled people. You get lectures, but you also do a lot in practice during practicals, projects and internships. You often determine which direction you are going. You can find a lot in the workshop and behind the computer, where you work with design software such as Solidworks and Matlab.
Career prospects: You can become a designer or researcher. Maybe you get a job in health care or sport, or in a project in a developing country. Health care resources are developed in rehabilitation. Sport needs ever better shoes and rackets. And also in higher education there can be a suitable job opening.
Overall opinion score: 4.025641025600001
First-year female %: 40.426
Student count: 190.0
Unique ID: 3947_0"
3981_0,3981,Human Resource Management,Human Resource Management,Bachelor,Fulltime,Business Administration and Management,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/human-resource-management-voltijd,"Are you interested in the development of people and do you want to know what someone needs to function optimally? Then opt for the Human Resource Management (HRM) programme at The Hague University of Applied Sciences. Learn how to keep organisations healthy or help change by reducing absenteeism and filling vacancies. HRM is always in development. Now flexible workplaces and homework are popular. This creates new organisational challenges. Learning by doing, works best in the HRM programme. So you'll know how organizations work together and how employees stay active and keep their knowledge up-to-date. You pay attention to diversity and inclusiveness, because a reflection of society makes an organisation stronger. Do you find multiple fields of expertise interesting?","As a P&A member, you focus on the work of people and their cooperation in organisations, which can be within all kinds of organisations: large companies, small and medium-sized enterprises, public institutions and non-profit organisations such as schools, hospitals or interest groups. But you can also contact agencies for mediation and career guidance, trade unions and Arbo services.",3.6712328767,75.789,377.0,"Program name: Human Resource Management
Program name (EN): Human Resource Management
Type: Bachelor | Variant: Fulltime
Cluster: Business Administration and Management
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/human-resource-management-voltijd
Description: Are you interested in the development of people and do you want to know what someone needs to function optimally? Then opt for the Human Resource Management (HRM) programme at The Hague University of Applied Sciences. Learn how to keep organisations healthy or help change by reducing absenteeism and filling vacancies. HRM is always in development. Now flexible workplaces and homework are popular. This creates new organisational challenges. Learning by doing, works best in the HRM programme. So you'll know how organizations work together and how employees stay active and keep their knowledge up-to-date. You pay attention to diversity and inclusiveness, because a reflection of society makes an organisation stronger. Do you find multiple fields of expertise interesting?
Career prospects: As a P&A member, you focus on the work of people and their cooperation in organisations, which can be within all kinds of organisations: large companies, small and medium-sized enterprises, public institutions and non-profit organisations such as schools, hospitals or interest groups. But you can also contact agencies for mediation and career guidance, trade unions and Arbo services.
Overall opinion score: 3.6712328767
First-year female %: 75.789
Student count: 377.0
Unique ID: 3981_0"
3981_1,3981,Human Resource Management,Human Resource Management,Bachelor,Parttime,Business Administration and Management,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/human-resource-management-deeltijd,"During the part-time Human Resource Management programme, you will deepen your knowledge and discover how to keep employees vital and deployable in the long term. As a HR professional you will be dealing with all aspects of the organisation, it is important that you can look beyond the boundaries of your own field of expertise. Therefore, during the programme, you will work together with students from the Business Administration and Facility Management programmes on overarching themes such as sustainability and circular economy. As a result, you will develop the broad view and the multidisciplinary approach that organisations of today are looking forward to. Thanks to close cooperation with business, this programme is practical and always up-to-date. You will immediately apply your new knowledge to your own work, which will also benefit your employer.","As a P&A member, you focus on the work of people and their cooperation in organisations, which can be within all kinds of organisations: large companies, small and medium-sized enterprises, public institutions and non-profit organisations such as schools, hospitals or interest groups. But you can also contact agencies for mediation and career guidance, trade unions and Arbo services.",3.6712328767,75.789,377.0,"Program name: Human Resource Management
Program name (EN): Human Resource Management
Type: Bachelor | Variant: Parttime
Cluster: Business Administration and Management
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/human-resource-management-deeltijd
Description: During the part-time Human Resource Management programme, you will deepen your knowledge and discover how to keep employees vital and deployable in the long term. As a HR professional you will be dealing with all aspects of the organisation, it is important that you can look beyond the boundaries of your own field of expertise. Therefore, during the programme, you will work together with students from the Business Administration and Facility Management programmes on overarching themes such as sustainability and circular economy. As a result, you will develop the broad view and the multidisciplinary approach that organisations of today are looking forward to. Thanks to close cooperation with business, this programme is practical and always up-to-date. You will immediately apply your new knowledge to your own work, which will also benefit your employer.
Career prospects: As a P&A member, you focus on the work of people and their cooperation in organisations, which can be within all kinds of organisations: large companies, small and medium-sized enterprises, public institutions and non-profit organisations such as schools, hospitals or interest groups. But you can also contact agencies for mediation and career guidance, trade unions and Arbo services.
Overall opinion score: 3.6712328767
First-year female %: 75.789
Student count: 377.0
Unique ID: 3981_1"
4182_0,4182,Opleiding tot leraar Basisonderwijs,Education in Primary Schools (age 4 - 12),Bachelor,Fulltime,Primary Education Teacher (PABO),https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/opleiding-tot-leraar-basisonderwijs-pabo-voltijd,"Do you see yourself in front of the classroom and do you want to follow the course as a teacher? Then choose the Pabo at The Hague University of Applied Sciences. The teacher's profession has a great social value. Help students to develop and keep them firmly in the world. The Pabo brings the teacher or master up to you! In a relaxed environment you grow in your future position as a teacher and contribute to the development of children. The Pabo is broad, personal and practical. This means many internships, because it is fun and educational to be in front of the classroom immediately. Also, there is all the space for personal growth and we give you the guidance that suits you. Important is cooperation, because that is the best way to self-developing. The Pabo works as a school of education South-West Holland together with five school managements in the region.",,3.7299270073,75.397,385.0,"Program name: Opleiding tot leraar Basisonderwijs
Program name (EN): Education in Primary Schools (age 4 - 12)
Type: Bachelor | Variant: Fulltime
Cluster: Primary Education Teacher (PABO)
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/opleiding-tot-leraar-basisonderwijs-pabo-voltijd
Description: Do you see yourself in front of the classroom and do you want to follow the course as a teacher? Then choose the Pabo at The Hague University of Applied Sciences. The teacher's profession has a great social value. Help students to develop and keep them firmly in the world. The Pabo brings the teacher or master up to you! In a relaxed environment you grow in your future position as a teacher and contribute to the development of children. The Pabo is broad, personal and practical. This means many internships, because it is fun and educational to be in front of the classroom immediately. Also, there is all the space for personal growth and we give you the guidance that suits you. Important is cooperation, because that is the best way to self-developing. The Pabo works as a school of education South-West Holland together with five school managements in the region.
Overall opinion score: 3.7299270073
First-year female %: 75.397
Student count: 385.0
Unique ID: 4182_0"
4182_1,4182,Opleiding tot leraar Basisonderwijs,Education in Primary Schools (age 4 - 12),Bachelor,Parttime,Primary Education Teacher (PABO),https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/opleiding-tot-leraar-basisonderwijs-pabo-deeltijd,"Is the class your dream? Then opt for the flexible part-time training Pabo. It is personal, customised and practical, where the internships are at the heart of the programme. We arrange these internships for you. So you don't have to look for them yourself. The lessons are on Monday and Thursday nights, so you can combine them well with your current job. In addition, you get all the space for personal growth and we offer the guidance that suits you. If you already have an HBO or WO degree, you can speed up your class thanks to the milestones scheme. As a teacher you will contribute to the development of children, so that they are well prepared for the fast changing world in which we live.",,3.7299270073,75.397,385.0,"Program name: Opleiding tot leraar Basisonderwijs
Program name (EN): Education in Primary Schools (age 4 - 12)
Type: Bachelor | Variant: Parttime
Cluster: Primary Education Teacher (PABO)
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/opleiding-tot-leraar-basisonderwijs-pabo-deeltijd
Description: Is the class your dream? Then opt for the flexible part-time training Pabo. It is personal, customised and practical, where the internships are at the heart of the programme. We arrange these internships for you. So you don't have to look for them yourself. The lessons are on Monday and Thursday nights, so you can combine them well with your current job. In addition, you get all the space for personal growth and we offer the guidance that suits you. If you already have an HBO or WO degree, you can speed up your class thanks to the milestones scheme. As a teacher you will contribute to the development of children, so that they are well prepared for the fast changing world in which we live.
Overall opinion score: 3.7299270073
First-year female %: 75.397
Student count: 385.0
Unique ID: 4182_1"
4254_0,4254,International Business,International Business,Bachelor,Fulltime,International Business and Management,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/international-business-4-jaar,"This is about breaking new ground in international business management in a classroom with fellow students and lecturers from 40+ countries. Our industry contacts will prepare you for being in a classroom manager in successful business management and consultant positions. With the IB programme will be preparing you for a high-flying international business career, across the globe. You are working on strong foundations in economics, marketing, sales, finance and management. You will require in-depth knowledge attending lectures and workshops and gain experience working in a global team. During an internship of one semester at an international company, you can put this knowledge into action.",Der IBMS-Studiengang soll Sie bestmöglich auf Ihre zukünftige Laufbahn vorbereiten. Unsere Module versorgen Sie mit einer soliden Grundlage in Financial Management und Marketing. Auch festigen Sie bestmöglich auf Ihre zukünftige Laufbahn vorbereiten. Unsere Module versorgen Sie mit einer soliden Grundlage in Financial Management und Marketing. Auch festigen Sie Ihre analyticalen und kommunikativen Kompetenzen. Das alles eröffnet Ihne eine Welter Möglichkeiten. Amde Ihre IBMS-Studiums können Sie einer einer schäftigen erschäften und schäften erstelen und kommunikativen der schägen und kommunikativen.,3.6140350877,43.764,1698.0,"Program name: International Business
Program name (EN): International Business
Type: Bachelor | Variant: Fulltime
Cluster: International Business and Management
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/international-business-4-jaar
Description: This is about breaking new ground in international business management in a classroom with fellow students and lecturers from 40+ countries. Our industry contacts will prepare you for being in a classroom manager in successful business management and consultant positions. With the IB programme will be preparing you for a high-flying international business career, across the globe. You are working on strong foundations in economics, marketing, sales, finance and management. You will require in-depth knowledge attending lectures and workshops and gain experience working in a global team. During an internship of one semester at an international company, you can put this knowledge into action.
Career prospects: Der IBMS-Studiengang soll Sie bestmöglich auf Ihre zukünftige Laufbahn vorbereiten. Unsere Module versorgen Sie mit einer soliden Grundlage in Financial Management und Marketing. Auch festigen Sie bestmöglich auf Ihre zukünftige Laufbahn vorbereiten. Unsere Module versorgen Sie mit einer soliden Grundlage in Financial Management und Marketing. Auch festigen Sie Ihre analyticalen und kommunikativen Kompetenzen. Das alles eröffnet Ihne eine Welter Möglichkeiten. Amde Ihre IBMS-Studiums können Sie einer einer schäftigen erschäften und schäften erstelen und kommunikativen der schägen und kommunikativen.
Overall opinion score: 3.6140350877
First-year female %: 43.764
Student count: 1698.0
Unique ID: 4254_0"
4281_0,4281,Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding,Teacher Education in Physical Education,Bachelor,Fulltime,Academy for Physical Education (ALO),https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/halo,"You're a great motivator and a great transfer of knowledge. It's easy to get people across the line. And organizing sports activities makes your heart beat faster. In the training course for physical education (HALO), you learn how to make your passion work. This way you become an enthusiastic sports teacher! The HALO is about moving and motivating. How do you transfer knowledge to children or older people? How does the human body work? How do you make people have fun in sports? At the HALO you get everything you need to become a good gym teacher. The theory brings you right into practice in one of the practical spaces. You also apply the theory in one of your many internships. You organize school camps and sports days, but are mainly active at Sportcampus Zuiderpark!",,3.7362924282,28.727,946.0,"Program name: Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding
Program name (EN): Teacher Education in Physical Education
Type: Bachelor | Variant: Fulltime
Cluster: Academy for Physical Education (ALO)
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/halo
Description: You're a great motivator and a great transfer of knowledge. It's easy to get people across the line. And organizing sports activities makes your heart beat faster. In the training course for physical education (HALO), you learn how to make your passion work. This way you become an enthusiastic sports teacher! The HALO is about moving and motivating. How do you transfer knowledge to children or older people? How does the human body work? How do you make people have fun in sports? At the HALO you get everything you need to become a good gym teacher. The theory brings you right into practice in one of the practical spaces. You also apply the theory in one of your many internships. You organize school camps and sports days, but are mainly active at Sportcampus Zuiderpark!
Overall opinion score: 3.7362924282
First-year female %: 28.727
Student count: 946.0
Unique ID: 4281_0"
4727_0,4727,HBO - Rechten,Law,Bachelor,Fulltime,Applied Law (HBO Law),https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/international-and-european-law,"Join students and lecturers from 75 different nationalities in the International and European Law degree programme and immerse yourself in international and European law. This degree programme is in English and based in The Hague, the City of Justice and Peace. Join the effort to build a more peaceful and just world in this international city! After 4 years you will be equipped with the personal and professional skills required for a successful international legal career. The new bachelor law curriculum perfectly matches the current requirements of international law. During the first two years, the focus will be on the foundation of your career, with theory and practice on how to apply law in an international setting. In the 3rd year you will specialize further and increase your knowledge.",,3.7437106918,73.003,2163.0,"Program name: HBO - Rechten
Program name (EN): Law
Type: Bachelor | Variant: Fulltime
Cluster: Applied Law (HBO Law)
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/international-and-european-law
Description: Join students and lecturers from 75 different nationalities in the International and European Law degree programme and immerse yourself in international and European law. This degree programme is in English and based in The Hague, the City of Justice and Peace. Join the effort to build a more peaceful and just world in this international city! After 4 years you will be equipped with the personal and professional skills required for a successful international legal career. The new bachelor law curriculum perfectly matches the current requirements of international law. During the first two years, the focus will be on the foundation of your career, with theory and practice on how to apply law in an international setting. In the 3rd year you will specialize further and increase your knowledge.
Overall opinion score: 3.7437106918
First-year female %: 73.003
Student count: 2163.0
Unique ID: 4727_0"
4727_1,4727,HBO - Rechten,Law,Bachelor,Parttime,Applied Law (HBO Law),https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/hbo-rechten-deeltijd,"The part-time training HBO-Rechten is the perfect choice if you work in a legal environment and want to develop yourself to promote the interests of others even better. With this programme, you increase your career opportunities and your chances on the labour market. In addition, you work on your personal development. Gradually, you become a skilled HBO-jurist who can advise people and organisations. For example, you represent the interests of consumers in legal proceedings or advise a company in an employment case. Because you become acquainted with different jurisdictions, you can end up with a lot of things. You have 1 permanent day of study each week, on which you acquire knowledge and skills during lectures and training. In addition, you spend mainly time on self-study and legally relevant work.",,3.7437106918,73.003,2163.0,"Program name: HBO - Rechten
Program name (EN): Law
Type: Bachelor | Variant: Parttime
Cluster: Applied Law (HBO Law)
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/hbo-rechten-deeltijd
Description: The part-time training HBO-Rechten is the perfect choice if you work in a legal environment and want to develop yourself to promote the interests of others even better. With this programme, you increase your career opportunities and your chances on the labour market. In addition, you work on your personal development. Gradually, you become a skilled HBO-jurist who can advise people and organisations. For example, you represent the interests of consumers in legal proceedings or advise a company in an employment case. Because you become acquainted with different jurisdictions, you can end up with a lot of things. You have 1 permanent day of study each week, on which you acquire knowledge and skills during lectures and training. In addition, you spend mainly time on self-study and legally relevant work.
Overall opinion score: 3.7437106918
First-year female %: 73.003
Student count: 2163.0
Unique ID: 4727_1"
4727_2,4727,HBO - Rechten,Law,Bachelor,Dual,Applied Law (HBO Law),https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/hbo-rechten-duaal,"Do you want to work as a legal challenge for individuals and companies and combine that with learning? Only The Hague University of Applied Sciences can opt for a dual study of HBO-Rechten: a combination of studying and working. You are trained to become a lawyer who knows the practice, thinks in solutions and provides customization. You learn how to advise, mediate and negotiate. This way you discover your way around the (international) laws and regulations. In the first two years of the study HBO-Rechten Dual you build a legal basis. You gain knowledge and learn the tricks of the profession in projects. After these two years, you will work as a well-founded and practical lawyer. Not in an internship, but in a real job.",,3.7437106918,73.003,2163.0,"Program name: HBO - Rechten
Program name (EN): Law
Type: Bachelor | Variant: Dual
Cluster: Applied Law (HBO Law)
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/hbo-rechten-duaal
Description: Do you want to work as a legal challenge for individuals and companies and combine that with learning? Only The Hague University of Applied Sciences can opt for a dual study of HBO-Rechten: a combination of studying and working. You are trained to become a lawyer who knows the practice, thinks in solutions and provides customization. You learn how to advise, mediate and negotiate. This way you discover your way around the (international) laws and regulations. In the first two years of the study HBO-Rechten Dual you build a legal basis. You gain knowledge and learn the tricks of the profession in projects. After these two years, you will work as a well-founded and practical lawyer. Not in an internship, but in a real job.
Overall opinion score: 3.7437106918
First-year female %: 73.003
Student count: 2163.0
Unique ID: 4727_2"
4793_0,4793,Integrale Veiligheidskunde,Safety and Security Management,Bachelor,Fulltime,Safety Studies,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/safety-and-security-management-studies,"You will learn how to think critically, perform under pressure, and to analyse and assess risks. All this right in the heart of The Hague, the international city of Peace and Justice. Elsevier Magazine awarded this degree programme a bronze medal in 2021. Public safety, international security and industrial safety are the three Pillars of SSMS. In years two and three, you will gain insight into current security threats, such as hybrid wars and transnational crime. As Safety and Security Manager, you will be on the front and have access to secret or confidential information.",,3.8533057851,41.617,1187.0,"Program name: Integrale Veiligheidskunde
Program name (EN): Safety and Security Management
Type: Bachelor | Variant: Fulltime
Cluster: Safety Studies
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/safety-and-security-management-studies
Description: You will learn how to think critically, perform under pressure, and to analyse and assess risks. All this right in the heart of The Hague, the international city of Peace and Justice. Elsevier Magazine awarded this degree programme a bronze medal in 2021. Public safety, international security and industrial safety are the three Pillars of SSMS. In years two and three, you will gain insight into current security threats, such as hybrid wars and transnational crime. As Safety and Security Manager, you will be on the front and have access to secret or confidential information.
Overall opinion score: 3.8533057851
First-year female %: 41.617
Student count: 1187.0
Unique ID: 4793_0"
4793_1,4793,Integrale Veiligheidskunde,Safety and Security Management,Bachelor,Parttime,Safety Studies,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/integrale-veiligheidskunde-deeltijd,"Safety is important in your work. You like to deal with issues in this area. What does safety mean, for example, for the public sector, for businesses and for citizens? How do you deal with safety as part of urban development? And how do you bring parties together to make agreements on safety? You will go into it during the part-time training programme Internal Safety Science for 4 years. You will take interesting courses such as Criminology, Crisis Management and Cybersecurity. You will apply your new knowledge immediately by performing practical assignments during your work. You will also solve security issues in projects or research. Therefore, you need a relevant function within the security domain. An experienced personal advisor will help you in your professional development. Together, you will discuss how you can best combine your study with work and private.",,3.8533057851,41.617,1187.0,"Program name: Integrale Veiligheidskunde
Program name (EN): Safety and Security Management
Type: Bachelor | Variant: Parttime
Cluster: Safety Studies
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/integrale-veiligheidskunde-deeltijd
Description: Safety is important in your work. You like to deal with issues in this area. What does safety mean, for example, for the public sector, for businesses and for citizens? How do you deal with safety as part of urban development? And how do you bring parties together to make agreements on safety? You will go into it during the part-time training programme Internal Safety Science for 4 years. You will take interesting courses such as Criminology, Crisis Management and Cybersecurity. You will apply your new knowledge immediately by performing practical assignments during your work. You will also solve security issues in projects or research. Therefore, you need a relevant function within the security domain. An experienced personal advisor will help you in your professional development. Together, you will discuss how you can best combine your study with work and private.
Overall opinion score: 3.8533057851
First-year female %: 41.617
Student count: 1187.0
Unique ID: 4793_1"
4793_2,4793,Integrale Veiligheidskunde,Safety and Security Management,Bachelor,Dual,Safety Studies,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/integrale-veiligheidskunde-duaal,"Do you want to learn and work together? Do you want to tackle problems such as violence, terrorism and (be) threat and work on a safe society? Then the dual programme Integrated Safety Science is something for you. This study at The Hague University of Applied Sciences is unique in the Netherlands. You will be following intensive education in The Hague, the international city of peace and security for the first two years. From year 3 onwards, you combine your study with a real job of 32 hours a week. We believe that your safety is only really learned by combining learning and working. You learn to approach security issues from different angles. You are curious, always looking ahead and can therefore assess risks well.",,3.8533057851,41.617,1187.0,"Program name: Integrale Veiligheidskunde
Program name (EN): Safety and Security Management
Type: Bachelor | Variant: Dual
Cluster: Safety Studies
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/integrale-veiligheidskunde-duaal
Description: Do you want to learn and work together? Do you want to tackle problems such as violence, terrorism and (be) threat and work on a safe society? Then the dual programme Integrated Safety Science is something for you. This study at The Hague University of Applied Sciences is unique in the Netherlands. You will be following intensive education in The Hague, the international city of peace and security for the first two years. From year 3 onwards, you combine your study with a real job of 32 hours a week. We believe that your safety is only really learned by combining learning and working. You learn to approach security issues from different angles. You are curious, always looking ahead and can therefore assess risks well.
Overall opinion score: 3.8533057851
First-year female %: 41.617
Student count: 1187.0
Unique ID: 4793_2"
6904_1,6904,Facility Management,Facility Management,Associate degree,Parttime,Facility Management,https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/facility-management,"You know more than anyone how important it is that everything behind the scenes is well organized. Then the people within your organization can really do their job. If you want to grow into a more facility role or a role with more leadership tasks, the Associate degree programme Facility Management is something for you. For two years, you will explore new knowledge and theory, which you apply in practice. Also, you will get started with your personal development. You will focus on topics such as leadership, management, space and infrastructure, service, financial management, ICT and trends in the facility area. Through individual assignments and group projects you will show that you control the teaching material and that you are ready to be the spin in the web of your organisation.",,4.25,42.857,44.0,"Program name: Facility Management
Program name (EN): Facility Management
Type: Associate degree | Variant: Parttime
Cluster: Facility Management
URL: https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/facility-management
Description: You know more than anyone how important it is that everything behind the scenes is well organized. Then the people within your organization can really do their job. If you want to grow into a more facility role or a role with more leadership tasks, the Associate degree programme Facility Management is something for you. For two years, you will explore new knowledge and theory, which you apply in practice. Also, you will get started with your personal development. You will focus on topics such as leadership, management, space and infrastructure, service, financial management, ICT and trends in the facility area. Through individual assignments and group projects you will show that you control the teaching material and that you are ready to be the spin in the web of your organisation.
Overall opinion score: 4.25
First-year female %: 42.857
Student count: 44.0
Unique ID: 6904_1"
7023_0,7023,Ruimtelijke Ontwikkeling,Spatial Development,Bachelor,Fulltime,Transport and Logistics,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/ruimtelijke-ontwikkeling-climate-management,"What does the city of the future look like? You like to think about it. Building, water, energy and mobility have your interest. In the Spatial Development programme you work on current issues of real clients. Always working to improve the quality of the urban environment. For example, you provide a sustainable and healthy redesign for the campus of The Hague University of Applied Sciences, or write a technical, financial and sustainable advice. In order to be able to work on these kinds of assignments, you will learn everything about energy transition, climate change, sustainable mobility, social geography and urban planning. In addition, collaboration, research, critical thinking and advice are important. All subjects, lectures and projects in the Spatial Development programme are focused on the city. You can specialize in the direction of your talent and ambition.","Most students, after graduating, will start working as advisors for new construction or renovation projects. During the programme, you have developed into an expert on sustainable construction and the regulation of climate requirements. The work can be carried out on behalf of - or in service of - an executive such as a project developer or construction company, but also of a ministry, a province or a municipality.",3.8028169014,51.282,145.0,"Program name: Ruimtelijke Ontwikkeling
Program name (EN): Spatial Development
Type: Bachelor | Variant: Fulltime
Cluster: Transport and Logistics
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/ruimtelijke-ontwikkeling-climate-management
Description: What does the city of the future look like? You like to think about it. Building, water, energy and mobility have your interest. In the Spatial Development programme you work on current issues of real clients. Always working to improve the quality of the urban environment. For example, you provide a sustainable and healthy redesign for the campus of The Hague University of Applied Sciences, or write a technical, financial and sustainable advice. In order to be able to work on these kinds of assignments, you will learn everything about energy transition, climate change, sustainable mobility, social geography and urban planning. In addition, collaboration, research, critical thinking and advice are important. All subjects, lectures and projects in the Spatial Development programme are focused on the city. You can specialize in the direction of your talent and ambition.
Career prospects: Most students, after graduating, will start working as advisors for new construction or renovation projects. During the programme, you have developed into an expert on sustainable construction and the regulation of climate requirements. The work can be carried out on behalf of - or in service of - an executive such as a project developer or construction company, but also of a ministry, a province or a municipality.
Overall opinion score: 3.8028169014
First-year female %: 51.282
Student count: 145.0
Unique ID: 7023_0"
7330_0,7330,European Studies,European Studies,Bachelor,Fulltime,International Business and Management,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/european-studies-voltijd-4-jaar,"You will be equipped for a variety of jobs because our interdisciplinary European Study Programmes provides you with a mix of knowledge of business and politics with professional skills and foreign languages. Jobs you will be equipped for can be found in policy advice, communications, exports and other fields in public and private sector organisations. The international master's programme in business, public policy or international relations give you options to focus on an international future. European Studies will turn you into a global citizen. The programme is offered in an international classroom and in the English language. You will be sent to a university abroad on an exchange programme and put to work on an internalship at a non-profit organisation, government institution or private business.",,3.7847025496,56.825,1074.0,"Program name: European Studies
Program name (EN): European Studies
Type: Bachelor | Variant: Fulltime
Cluster: International Business and Management
URL: https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/european-studies-voltijd-4-jaar
Description: You will be equipped for a variety of jobs because our interdisciplinary European Study Programmes provides you with a mix of knowledge of business and politics with professional skills and foreign languages. Jobs you will be equipped for can be found in policy advice, communications, exports and other fields in public and private sector organisations. The international master's programme in business, public policy or international relations give you options to focus on an international future. European Studies will turn you into a global citizen. The programme is offered in an international classroom and in the English language. You will be sent to a university abroad on an exchange programme and put to work on an internalship at a non-profit organisation, government institution or private business.
Overall opinion score: 3.7847025496
First-year female %: 56.825
Student count: 1074.0
Unique ID: 7330_0"
8093_0,8093,Finance & Control,Finance & Control,Associate degree,Fulltime,Business Economics,https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/finance-control-voltijd,"Smart investments, cost savings and accounting. As a business economist, you define the financial policy. You are widely applicable and know everything about accounting, risk management, cost analysis and circular entrepreneurship. Each part is matched to application in practice and that makes this HBO study truly practical. The first year is together with the programme Accountancy. Then follows a deeper second year. Your personal interest and development are leading for the rest of the program. In years 3 and 4 you will take an internship, choose specializations (minors) and graduate.","The labour market is eager to attract financial specialists. Every company needs financial expertise. If you follow this programme, you have a lot of opportunities to take a step in your career. Become a financial specialist, accountant or employee administrator within an organization's financial department. Or how about project controller? This ad-training opens doors to development and growth!",3.6315789474,40.299,147.0,"Program name: Finance & Control
Program name (EN): Finance & Control
Type: Associate degree | Variant: Fulltime
Cluster: Business Economics
URL: https://www.dehaagsehogeschool.nl/opleidingen/associate-degree/finance-control-voltijd
Description: Smart investments, cost savings and accounting. As a business economist, you define the financial policy. You are widely applicable and know everything about accounting, risk management, cost analysis and circular entrepreneurship. Each part is matched to application in practice and that makes this HBO study truly practical. The first year is together with the programme Accountancy. Then follows a deeper second year. Your personal interest and development are leading for the rest of the program. In years 3 and 4 you will take an internship, choose specializations (minors) and graduate.
Career prospects: The labour market is eager to attract financial specialists. Every company needs financial expertise. If you follow this programme, you have a lot of opportunities to take a step in your career. Become a financial specialist, accountant or employee administrator within an organization's financial department. Or how about project controller? This ad-training opens doors to development and growth!
Overall opinion score: 3.6315789474
First-year female %: 40.299
Student count: 147.0
Unique ID: 8093_0"
