location_id,program_id,career_alignment_score,career_prospects,teacher_engagement_score,program_start_date,teacher_quality_score,progression_to_year2_pct,continue_study_after_pct,curriculum_content_score,english_material_score,diploma_level_pct,description,program_diploma_pct,program_variant,choose_again_score,atmosphere_score,study_guidance_score,study_load_score,study_facilities_score,assessment_evaluation_score,url,url_en,overall_opinion_score,funding_type,cluster,first_year_students,first_year_female_pct,joint_degree,latest_program_year,name,program_name,program_name_en,n_overall_opinion,education_level,sector,institution_type,program_type,student_count,study_load_hours,degree_title,admission_requirements_mbo,increased_tuition_intensive_program,legal_additional_requirements_havo,legal_additional_requirements_vwo,legal_prior_education_havo,legal_prior_education_vwo,text_length,text_en
114,3905,3.4642857143000003,"Als verpleegkundige kun je bij veel gezondheidsinstellingen direct aan de slag. Je kunt terecht op uiteenlopende plekken. Bijvoorbeeld het algemeen ziekenhuis, het revalidatiecentrum, het verpleeghuis, de psychiatrie, wooncentra voor verstandelijk gehandicapten of als Arboverpleegkundige in een bedrijf. Het mooie van het werk van de verpleegkundige is dat je het eigenlijk overal ter wereld direct kunt uitvoeren.",3.4358974359000003,2003-09-01,3.4642857143000003,51.4285714286,,3.2946428571,,44.4444444444,"Met de flexibele deeltijdopleiding HBO-V leer je terwijl je werkt. Je loopt tijdens deze opleiding minimaal 16 uur per week stage in een zorginstelling met begeleiding van een gediplomeerde hbo-verpleegkundige. Deze opleiding is flexibel: tijdens de hoofdfase kun je zelf de volgorde van de modules bepalen. Zo kun je de lesstof laten aansluiten bij je leerbehoefte van dat moment of bij de activiteiten op je stageplek. Ben je al mbo-verpleegkundige, heb je de bachelor Social Work gehaald of heb je andere relevante hbo-diploma’s? Dan kun je mogelijk vrijstellingen krijgen voor de opleiding HBO-V. Die bestaat ook in een duale variant, waarbij je geen stageplaats hebt, maar een leerarbeidsovereenkomst. Daarmee ben je in dienst bij de instelling. Je mag gedurende de opleiding overstappen als dat beter uitkomt. Dit heeft effect op je inschrijving bij Studielink en de mogelijkheden voor de zorginstelling om subsidie te krijgen. De lesstof van beide varianten is hetzelfde.",42.5925925926,Parttime,,3.7857142857,3.7142857143,3.8571428571,3.5714285714000003,3.0,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/hbo-v-deeltijd,,3.696369637,Bekostigd,Verpleegkunde,192.0,84.896,0,2024.0,HBO-V,Opleiding tot Verpleegkundige,Nursing,303.0,Bachelor,Gezondheid,HBO,Bachelor,777.0,240,Bachelor of Science,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",1000.0,"HBO-V programme Bachelor Go to content Main navigation - Dutch Logo of De Haagse Hogeschool, go to homepage Search Nederlands Login Close Ask your question about the programme Sign up for this programme Visit our educational evening on October 16th Something for you? Don't work in care, but have you always taken care of and want to make the career switch now? Or do you already work in care and want to develop yourself further? Then opt for the flexible nursing course HBO-V part-time. Read more The only thing you need is an internship site of at least 16 hours a week in a care facility, accompanied by an HBO-V program. At the start of the programme you plan with your study coach the route that you are going to follow. Are you already MBO-practical or do you have a bachelor Social Work? Then you are eligible for a reduced course."
114,3905,3.7362637363,"Als verpleegkundige kun je bij veel gezondheidsinstellingen direct aan de slag. Je kunt terecht op uiteenlopende plekken. Bijvoorbeeld het algemeen ziekenhuis, het revalidatiecentrum, het verpleeghuis, de psychiatrie, wooncentra voor verstandelijk gehandicapten of als Arboverpleegkundige in een bedrijf. Het mooie van het werk van de verpleegkundige is dat je het eigenlijk overal ter wereld direct kunt uitvoeren.",3.7148148148,2003-09-01,3.6373626374,65.69037656900001,5.6603773585,3.6057692308,3.652173913,45.4248366013,"Met de duale HBO-V leer je terwijl je werkt. Je loopt tijdens deze opleiding minimaal 16 uur per week stage in een zorginstelling met begeleiding van een gediplomeerde hbo-verpleegkundige. Deze opleiding is flexibel: tijdens de hoofdfase kun je zelf de volgorde van de modules bepalen. Zo kun je de lesstof laten aansluiten bij je leerbehoefte van dat moment of bij de activiteiten op je stageplek. Op basis van de kennis die je al hebt opgedaan, kun je mogelijk sneller door de lesstof heen gaan. Je bespreekt dit samen met je coach. Ben je al mbo-verpleegkundige, heb je de bachelor Social Work gehaald of heb je andere relevante hbo-diploma’s? Dan kun je mogelijk vrijstellingen krijgen voor de opleiding HBO-V. Die bestaat ook in een deeltijdvariant, waarbij je geen leerarbeidsovereenkomst hebt, maar een stageplaats. Daarmee ben je niet in dienst bij de instelling. De lesstof van beide varianten is hetzelfde. Je mag gedurende de opleiding overstappen als dat beter uitkomt. Dit heeft effect op je inschrijving bij Studielink en de mogelijkheden voor de zorginstelling om subsidie te krijgen.",44.7712418301,Dual,3.2365591398,3.8172043011,3.8827160494,3.7362637363,3.6774193548,3.3962962963,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/hbo-v-duaal,,3.696369637,Bekostigd,Verpleegkunde,192.0,84.896,0,2024.0,HBO-V,Opleiding tot Verpleegkundige,Nursing,303.0,Bachelor,Gezondheid,HBO,Bachelor,777.0,240,Bachelor of Science,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",1000.0,"HBO-V programme • Bachelor Go to content Main navigation - Dutch Logo of De Haagse Hogeschool, go to homepage Search Nederlands Login Close Ask us a question Sign up for this programme Visit our educational evening on 16 October Something for you? Don't work in care, but have you always taken care of and want to make your career switch now? Or are you a mbo nurse or do you have a bachelor Social Work and want to develop yourself further? Then opt for the flexible nursing course HBO-V part-time or dual. Read more The only thing you need then is a learning place or an internship site of at least 16 hours per week in a care facility, with guidance from an HBO-V student. At the start of the programme you plan the route together with your study coach. Are you already MBO-Career or do you have a bachelor Social Work."
114,3942,3.6080645161,"De vraag naar gericht voedingskundig advies van diëtisten neemt nog steeds toe nu er meer wetenschappelijke aandacht is voor voeding, gezondheid en ziekte en steeds meer mensen gericht advies nodig hebben. Het werkveld van de diëtist bevindt zich van oudsher in de diverse zorginstellingen maar je kunt er uiteraard ook voor kiezen je te vestigen als zelfstandig diëtist",3.6023217247000003,2003-09-01,3.4617952522,63.1825273011,16.2790697674,3.4110294118,3.0213903743,29.9248120301,"Jij helpt mensen straks om gezonder te leven. Bijvoorbeeld door innovatieve voedingsmiddelen op de markt te brengen en te zorgen dat mensen gezonder gaan eten. Dat en meer leer je tijdens de voltijdopleiding Voeding en Diëtetiek. Je leert alles over obesitas, diabetes, coeliakie en allerlei allergieën. En past wat je hebt geleerd direct toe tijdens opdrachten met cliënten. Of je werkt met medestudenten aan opdrachten en past nieuwe technologieën toe. Hoe leuk is het om zélf een nieuw, gezonder en duurzamer product te ontwikkelen! Of te ontdekken hoe andere culturen met voeding omgaan. Ook een challenge als ‘Maak Den Haag 100.000 keer fitter’ sla jij niet af. De opleiding Voeding en Diëtetiek bestaat uit periodes van 20 weken, waarin telkens een ander thema centraal staat. Deze thema's zijn: Voeding & Zorg, Voeding & Industrie en Voeding & Health Promotion.",23.3082706767,Fulltime,3.5231213873,3.8270893372,3.7337662338,3.2323529412000003,3.7249283668,3.4114427861000003,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/voeding-en-dietetiek-voltijd,,3.5880952381,Bekostigd,Voeding en diëtetiek,253.0,76.285,0,2024.0,Voeding en Diëtetiek,Voeding en Diëtetiek,Nutrition and Dietetics,420.0,Bachelor,Gezondheid,HBO,Bachelor,929.0,240,Bachelor of Science,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",1000.0,"Nutrition &amp; Dietetic training Bachelor Go to content Main navigation - Dutch Logo of The Hague University of Applied Sciences, go to homepage Search Nederlands Login Close Ask your question about the programme Ask your question about the programme Sign up for this programme Come to our Open Day on Saturday 1 November Something for you? Every person wants to eat healthy and healthy. But how do you do that? The different diets and food hypes follow each other up very quickly. Also, more and more people have health problems that have a relationship with food. Read more For example obesity, diabetes, coeliac disease and all kinds of allergies. How do you make sure that people eat healthier? That and more during the programme Food &amp; Dietetics. In full-time education Food &amp; Dietetics you will not only be in the school banks; you will apply what you have learned directly during assignments with clients. Or work with co-students and applies new technologies. l"
114,3942,3.637254902,"De vraag naar gericht voedingskundig advies van diëtisten neemt nog steeds toe nu er meer wetenschappelijke aandacht is voor voeding, gezondheid en ziekte en steeds meer mensen gericht advies nodig hebben. Het werkveld van de diëtist bevindt zich van oudsher in de diverse zorginstellingen maar je kunt er uiteraard ook voor kiezen je te vestigen als zelfstandig diëtist",3.8615664845,2013-09-01,3.7479508197,49.1379310345,12.5,3.6350806452,,30.813953488400003,Je hebt al enkele jaren werkervaring en wilt je graag verder verdiepen in alles wat met gezondheid en voeding te maken heeft. Dan is de deeltijdopleiding Voeding & Diëtetiek iets voor jou. Je leert daarin onder meer hoe je mensen kunt adviseren over passende voeding en een gezonde leefstijl. Je gaat ook zelf aan de slag en ontwikkelt bijvoorbeeld een nieuw dieet voor mensen met darmklachten of een gezonde snack. Of je werkt een methode uit om jongeren voorlichting te geven over voeding. Zo ontwikkel jij jezelf tot een professional die met actuele kennis en kunde de wereld gezonder kan maken!,27.3255813953,Parttime,3.5967741935,4.1428571429000005,3.8157894737,3.3064516129,3.6984126984,3.5245901639,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/voeding-en-dietetiek-deeltijd,,3.5880952381,Bekostigd,Voeding en diëtetiek,253.0,76.285,0,2024.0,Voeding en Diëtetiek,Voeding en Diëtetiek,Nutrition and Dietetics,420.0,Bachelor,Gezondheid,HBO,Bachelor,929.0,240,Bachelor of Science,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",1000.0,"Nutrition &amp; Dietetic Training • Bachelor Go to content Main navigation - Dutch Logo of The Hague University of Applied Sciences, go to homepage Search Nederlands Login Close Ask your question about the programme View the FAQ about the Pro Programmes Sign up for this programme Visit our information evening on October 16th Something for you? You've been working for years and want to get deeper into everything that has to do with health and nutrition. Make the world healthier, you see yourself do. Read more Developing a new diet for people with bowel complaints, educating young people about nutrition, inventing a healthy snack; it's just a small selection of what you learn during part-time training Food &amp; Dietetics. All about admission &amp; registration Requirements Pre-editioned Profile Havo C&M E&M N&M N&T Vwo C&M E&M N&M N&M N&T M &T Mbo Level 4, middle framework or specialist education This programme is required for an interview with one of the inflow coordinators."
114,3947,3.5454545455,"Je kunt ontwerper worden of onderzoeker. Misschien krijg je een functie in de gezondheidszorg of de sport, of bij een project in een ontwikkelingsland. Voor de gezondheidszorg worden hulpmiddelen bij revalidatie ontwikkeld. De sport heeft behoefte aan steeds betere schoenen en rackets. En ook in het hoger onderwijs kan zich een geschikte vacature voordoen.",3.9780701754,2003-09-01,3.9253246753,61.25,28.3018867925,3.8392857143,,50.974025974,"Bij de opleiding Mens en Techniek - Bewegingstechnologie staat zowel het menselijk lichaam als de techniek centraal. En dat is uniek in Nederland. Je leert hoe je technische hulpmiddelen ontwerpt en ontwikkelt om mensen meer en beter te laten bewegen. Met technisch vernuft én biomedische kennis stem je de techniek af op mensen, en niet andersom. Je word breed opgeleid en komt alles te weten over bewegingsanalyse, biostatica, modelleren, product in werking, onderzoeken en ontwerpen. Ook krijg je input van allerlei disciplines, zoals het analyseren van zwembewegingen en de behoeften van gehandicapten. Je krijgt colleges, maar doet ook veel in de praktijk tijdens practica, projecten en stages. Vaak bepaal je zélf welke richting je opgaat. Je bent veel te vinden in de werkplaats én achter de computer, waar je werkt met ontwerpsoftware als Solidworks en Matlab.",45.7792207792,Fulltime,4.0,4.5584415584,4.0714285714,3.2467532468,4.0909090909,3.7171052632,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/mens-en-techniek-bewegingstechnologie,,4.025641025600001,Bekostigd,Ergotherapie en Beweging,47.0,40.426,0,2024.0,Mens en Techniek | Bewegingstechnologie,Mens en Techniek,Health Technology,78.0,Bachelor,Gezondheid,HBO,Bachelor,190.0,240,Bachelor of Science,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",1000.0,"Mens en Techniek ""Mans en Techniek ""Movement Technology Training"" Bachelor Go to content Main navigation - Dutch Logo van De Haagse Hogeschool, go to homepage Search Nederlands Login Close Ask your question about the programme Subscribe Ask your question about study selection Sign up for this programme Come to our Open Day on Saturday 1 November Something for you? How can smart sensors help you recover after injury? How can innovative tools be used to enable movement for people with disabilities? And how can you make a top athlete perform even better? In Humans en Techniek ""Movement Technology"" you learn how to use technology to make people move better, make movement possible and motivate people to be more active. This is the only full-time training in the Netherlands that offers this unique combination. Read more You will discover how the body moves and how you can use technology to improve."
114,3981,3.6709401709,"Als P&A'er richt je je op het werk van mensen en hun samenwerking in organisaties. Dat kan binnen allerlei soorten organisaties zijn: grote bedrijven, het midden- en kleinbedrijf, overheidsinstellingen en non-profitorganisaties als scholen, ziekenhuizen of belangenorganisaties. Maar je kunt ook terecht bij bureaus voor bemiddeling en loopbaanbegeleiding, vakbonden en Arbodiensten.",3.5867521368,2003-09-01,3.5359848485,58.9473684211,11.4942528736,3.4736842105,3.3111111111,43.852459016400005,"Ben je geïnteresseerd in de ontwikkeling van mensen en wil je weten wat iemand nodig heeft om optimaal te functioneren? Kies dan voor de opleiding Human Resource Management (HRM) aan De Haagse Hogeschool. Leer hoe je organisaties gezond houdt of helpt te veranderen door verzuim te verminderen en vacatures in te vullen. HRM is altijd in ontwikkeling. Nu zijn flexibele werkplekken en thuiswerken populair. Dat zorgt voor nieuwe organisatorische uitdagingen. Leren door te doen, werkt het beste bij de opleiding HRM. Zo weet jij straks hoe organisaties in elkaar zitten en hoe medewerkers actief blijven en hun kennis up-to-date houden. Je let op diversiteit en inclusiviteit, omdat een afspiegeling van de samenleving een organisatie sterker maakt. Vind je meerdere vakgebieden interessant?",40.368852459,Fulltime,3.6119402985,3.8814814815,3.5186915888000003,3.1127819549,3.5333333333000003,3.5064102564,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/human-resource-management-voltijd,,3.6712328767,Bekostigd,Bedrijfskunde en management,95.0,75.789,0,2024.0,Human Resource Management,Human Resource Management,Human Resource Management,146.0,Bachelor,Economie en Bedrijf,HBO,Bachelor,377.0,240,Bachelor of Arts,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,3981,,"Als P&A'er richt je je op het werk van mensen en hun samenwerking in organisaties. Dat kan binnen allerlei soorten organisaties zijn: grote bedrijven, het midden- en kleinbedrijf, overheidsinstellingen en non-profitorganisaties als scholen, ziekenhuizen of belangenorganisaties. Maar je kunt ook terecht bij bureaus voor bemiddeling en loopbaanbegeleiding, vakbonden en Arbodiensten.",,2003-09-01,3.484375,56.4102564103,9.0909090909,,,40.3846153846,"Tijdens de deeltijdopleiding Human Resource Management verdiep je je kennis en ontdek je hoe je medewerkers op lange termijn vitaal en inzetbaar houdt. Omdat je als HR-professional met alle onderdelen van de organisatie te maken krijgt, is het belangrijk dat je over de grenzen van je eigen vakgebied heen kunt kijken. Daarom werk je tijdens de opleiding samen met studenten van de opleidingen Bedrijfskunde en Facility Management aan overkoepelende thema’s als duurzaamheid en circulaire economie. Daardoor ontwikkel je de brede blik en de multidisciplinaire aanpak waar organisaties van nu om zitten te springen. Dankzij een nauwe samenwerking met het bedrijfsleven is deze opleiding praktijkgericht en altijd up-to-date. Je past je nieuwe kennis meteen toe in je eigen werk, waardoor ook je werkgever voordeel heeft van deze opleiding. Jij weet straks als HR-specialist hoe je de juiste mensen op de juiste plek zet, hoe ze met plezier naar hun werk blijven gaan en hoe je hun inzetbaarheid bewaakt bij ingrijpende veranderprocessen.",36.5384615385,Parttime,,4.2222222222,,3.0,3.6666666667,,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/human-resource-management-deeltijd,,3.6712328767,Bekostigd,Bedrijfskunde en management,95.0,75.789,0,2024.0,Human Resource Management,Human Resource Management,Human Resource Management,146.0,Bachelor,Economie en Bedrijf,HBO,Bachelor,377.0,240,Bachelor of Arts,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,4182,4.1020408163,,3.8222222222,2003-09-01,3.9637096774,61.1374407583,2.7777777778,3.5841836735,3.1666666667000003,36.2139917695,"Zie jij jezelf voor de klas staan en wil je de opleiding tot leraar volgen? Kies dan voor de Pabo aan De Haagse Hogeschool. Het beroep van leraar heeft een grote maatschappelijke waarde. Help leerlingen zich te ontwikkelen en laat ze stevig in de wereld staan. De Pabo brengt de juf of meester in je naar boven! In een ontspannen omgeving groei je in je toekomstige functie als leerkracht en draag je bij aan de ontwikkeling van kinderen. De Pabo is breed, persoonlijk en praktijkgericht. Dat betekent veel stages, want het is leuk en leerzaam om meteen voor de klas te staan. Ook is er alle ruimte voor persoonlijke groei en geven we de begeleiding die bij jou past. Belangrijk is samenwerking, want dat is de beste weg naar zelfontplooiing. De Pabo werkt als Opleidingsschool Zuid-West Holland samen met vijf schoolbesturen in de regio. Daarmee stellen we het leerprogramma samen en het biedt jou veel keuze in stageplaatsen met een stagevergoeding. Dankzij onze persoonlijke begeleiding en individuele coaching groei je uit tot een inspirerende leraar basisonderwijs.",31.275720164600003,Fulltime,4.03,4.2277227723,3.7906976744,3.6326530612,3.8316831683,3.4257246377,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/opleiding-tot-leraar-basisonderwijs-pabo-voltijd,,3.7299270073,Bekostigd,Leraar basisonderwijs (PABO),126.0,75.397,0,2024.0,Opleiding tot leraar Basisonderwijs ,Opleiding tot leraar Basisonderwijs,Education in Primary Schools (age 4 - 12),137.0,Bachelor,Onderwijs en Opvoeding,HBO,Bachelor,385.0,240,Bachelor of Education,"De toelatingseisen voor leraar basisonderwijs zijn met ingang van 1 september 2022 gewijzigd. Wil je vanuit het mbo of de havo naar de pabo, dan moet je voldoen aan toelatingseisen voor de vakken aardrijkskunde, geschiedenis en natuur&techniek. Ga voor meer informatie over de toelatingseisen naar www.goedvoorbereidnaardepabo.nl.",0,"De toelatingseisen voor leraar basisonderwijs zijn met ingang van 1 september 2022 gewijzigd. Wil je vanuit het mbo of de havo naar de pabo, dan moet je voldoen aan toelatingseisen voor de vakken aardrijkskunde, geschiedenis en natuur&techniek. Ga voor meer informatie over de toelatingseisen naar www.goedvoorbereidnaardepabo.nl.",Een vwo- of hbo-bachelor of hbo-master diploma geeft toegang zonder aanvullende vooropleidingseisen. Meer informatie vind je op www.goedvoorbereidnaardepabo.nl.,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,4182,3.696969697,,3.770609319,2003-09-01,3.7613636364,47.191011236,7.6923076923,3.5477941176,,27.8409090909,"Is voor de klas staan jouw droom? Kies dan voor de flexibele deeltijdopleiding Pabo. Die is persoonlijk, op maat gemaakt en praktijkgericht, waarbij de stages de kern van de opleiding vormen. Die stageplekken regelen wij voor je. Daar hoef je dus niet zelf naar op zoek. De lessen zijn op maandag- en donderdagavond, zodat je ze goed kunt combineren met je huidige baan. Daarnaast krijg je alle ruimte voor persoonlijke groei en bieden wij de begeleiding die bij jou past. Heb je al een hbo- of wo-diploma, dan kun je versneld voor de klas dankzij de mijlpalenregeling. Als leerkracht draag jij straks bij aan de ontwikkeling van kinderen, zodat ze goed zijn voorbereid op de snel veranderende wereld waarin we leven.",25.5681818182,Parttime,3.5555555556000003,3.8333333333,3.7413793103,3.5294117647000003,3.6944444444,3.6075268817,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/opleiding-tot-leraar-basisonderwijs-pabo-deeltijd,,3.7299270073,Bekostigd,Leraar basisonderwijs (PABO),126.0,75.397,0,2024.0,Opleiding tot leraar Basisonderwijs ,Opleiding tot leraar Basisonderwijs,Education in Primary Schools (age 4 - 12),137.0,Bachelor,Onderwijs en Opvoeding,HBO,Bachelor,385.0,240,Bachelor of Education,"De toelatingseisen voor leraar basisonderwijs zijn met ingang van 1 september 2022 gewijzigd. Wil je vanuit het mbo of de havo naar de pabo, dan moet je voldoen aan toelatingseisen voor de vakken aardrijkskunde, geschiedenis en natuur&techniek. Ga voor meer informatie over de toelatingseisen naar www.goedvoorbereidnaardepabo.nl.",0,"De toelatingseisen voor leraar basisonderwijs zijn met ingang van 1 september 2022 gewijzigd. Wil je vanuit het mbo of de havo naar de pabo, dan moet je voldoen aan toelatingseisen voor de vakken aardrijkskunde, geschiedenis en natuur&techniek. Ga voor meer informatie over de toelatingseisen naar www.goedvoorbereidnaardepabo.nl.",Een vwo- of hbo-bachelor of hbo-master diploma geeft toegang zonder aanvullende vooropleidingseisen. Meer informatie vind je op www.goedvoorbereidnaardepabo.nl.,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,4254,3.5601336303,"Der IBMS-Studiengang soll Sie bestmöglich auf Ihre zukünftige Laufbahn vorbereiten. Unsere Module versorgen Sie mit einer soliden Grundlage in Financial Management und Marketing. Auch festigen Sie Ihre analytischen und kommunikativen Kompetenzen. Das alles eröffnet Ihnen eine Welt voller Möglichkeiten. Der IBMS-Studiengang soll Sie bestmöglich auf Ihre zukünftige Laufbahn vorbereiten. Unsere Module versorgen Sie mit einer soliden Grundlage in Financial Management und Marketing. Auch festigen Sie Ihre analytischen und kommunikativen Kompetenzen. Das alles eröffnet Ihnen eine Welt voller Möglichkeiten. Am Ende Ihres IBMS-Studiums können Sie einen richtigen Geschäftsplan erstellen, Marktforschung betreiben und eine Marketingstrategie entwerfen, Kosten kalkulieren und die Konten eines Unternehmens verwalten, verstehen Sie die finanzielle Arbeitsweise von (großen) Unternehmen, erstellen Sie Finanzunterlagen, die die Anforderungen des internationalen Wirtschafts- und Steuerrechts erfüllen. Viele unserer ehemaligen Studenten arbeiten für Banken und Beratungsagenturen oder für Sales & Marketing-Abteilungen oder Finanzabteilungen multinationaler Unternehmen. Einige von ihnen haben anspruchsvolle Positionen in kleineren Unternehmen gefunden und andere haben ihr eigenes Unternehmen gegründet. Zu unseren Absolventen zählen Fachleute für Consultancy, ICT und das Internet, HRM und Public…",3.5683412537000003,2003-09-01,3.5190763052,65.9440559441,19.4968553459,3.4942729084,3.8542510121,33.995584989,"Business + impact, that’s what it’s called. This is about breaking new ground in international business management in a classroom with fellow students and lecturers from 40+ countries. Our industry contacts will prepare you for being in ‘change manager’ in successful business management and consultant positions. With the IB programme will be preparing you for a high-flying international business career, across the globe. You’ll work on strong foundations in economics, marketing, sales, finance and management. You will acquire in-depth knowledge attending lectures and workshops and gain experience working in a global team. During an internship of one semester at an international company, you can put this knowledge into action.",29.9484915379,Fulltime,3.459566075,3.8035363458,3.6480686695,3.1317365269,3.8764705882,3.4763353617000003,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/international-business-4-jaar,https://www.thuas.com/programmes/bachelors/international-business-4-years,3.6140350877,Bekostigd,International Business and Management,457.0,43.764,0,2024.0,International Business,International Business,International Business,513.0,Bachelor,Economie en Bedrijf,HBO,Bachelor,1698.0,240,Bachelor of Business Administration,Direct toelaatbaar,0,,,"Havo met profiel EM, CM  (met Bedrijfseconomie of Economie of M&O of Wiskunde A of Wiskunde B), NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,4281,3.9407008086,,3.6421793695,2003-09-01,3.6631756757,66.94329183960001,3.1007751938,3.5470430108,3.2278481013,34.993084370700004,"Jij bent een kei in motiveren en kennis overdragen. Je haalt mensen gemakkelijk over de streep. En van het organiseren van sportactiviteiten gaat je hart sneller kloppen. Bij de lerarenopleiding voor lichamelijke opvoeding (HALO) leer je hoe je van jouw passie je beroep maakt. Zo word je een enthousiaste sportleraar! Bij de HALO gaat het om bewegen en motiveren. Hoe breng je kennis het beste over op kinderen of ouderen? Hoe werkt het menselijk lichaam? Hoe zorg je dat mensen plezier hebben in sport? Bij de HALO krijg je alles wat je nodig hebt om een goede gymleraar te worden. De theorie breng je gelijk in de praktijk in een van de praktijkruimtes. Ook pas je de theorie toe in een van je vele stages. Je organiseert schoolkampen en sportdagen, maar bent vooral actief bezig op Sportcampus Zuiderpark!",33.471645919800004,Fulltime,3.8617021277,4.3129973475000005,3.7395209581,3.561827957,3.9681697613,3.4298724954,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/halo,,3.7362924282,Bekostigd,Academie lichamelijke opvoeding (ALO),275.0,28.727,0,2024.0,HALO,Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding,Teacher Education in Physical Education,383.0,Bachelor,Onderwijs en Opvoeding,HBO,Bachelor,946.0,240,Bachelor of Education,Direct toelaatbaar,0,Voldoende aanleg en geschiktheid.,Voldoende aanleg en geschiktheid.,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,4727,3.8309859155,,3.716802168,2003-09-01,3.7943121693,68.81443298970001,32.2916666667,3.6715494792,4.0901856764,47.1889400922,"Join students and lecturers from 75 different nationalities in the International and European Law degree programme and immerse yourselves in international and European law. This degree programme is in English and based in The Hague, the City of Justice and Peace. Join the effort to build a more peaceful and just world in this international city! After 4 years you will be equipped with the personal and professional skills required for a successful international legal career. The new bachelor law curriculum perfectly matches the current requirements of international law. During the first two years, the focus will be on the foundation of your career, with theory and practice on how to apply Law in an international setting. In the 3rd year you will specialise further and increase your legal skills and knowledge. You may choose a specific minor, select modules or study abroad for a semester. The last year of your studies will be completed with an internship and a final project.",42.119815668200005,Fulltime,3.8508997429,3.7984693878,3.5385852090000003,3.2708333333,3.7933673469,3.536036036,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/international-and-european-law,https://www.thuas.com/programmes/bachelors/international-and-european-law,3.7437106918,Bekostigd,HBO - Rechten,626.0,73.003,0,2024.0,HBO - Rechten,HBO - Rechten,Law,636.0,Bachelor,Recht en Bestuur,HBO,Bachelor,2163.0,240,Bachelor of Laws,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
114,4727,3.3000000000000003,,3.5263157895,2003-09-01,3.3782051282000003,57.6470588235,,3.590625,,16.2162162162,"De deeltijdopleiding HBO-Rechten is de perfecte keuze als je in een juridische omgeving werkt en jezelf wilt ontwikkelen om de belangen van anderen nóg beter te behartigen. Met deze opleiding vergroot je je carrièremogelijkheden en je kansen op de arbeidsmarkt. Daarnaast werk je aan je persoonlijke ontwikkeling. Gaandeweg groei je uit tot een kundige hbo-jurist die mensen en organisaties gericht kan adviseren. Je behartigt bijvoorbeeld de belangen van consumenten in een gerechtelijke procedure of je adviseert een onderneming in een arbeidszaak. Doordat je kennismaakt met verschillende rechtsgebieden, kun je uiteindelijk veel kanten op. Je hebt elke week 1 vaste studiedag, waarop je kennis en vaardigheden opdoet tijdens colleges en trainingen. Daarnaast besteed je vooral tijd aan zelfstudie en juridisch relevant werk.",14.4144144144,Parttime,3.6,3.65,3.7272727273,3.575,3.756097561,3.4385964912,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/hbo-rechten-deeltijd,,3.7437106918,Bekostigd,HBO - Rechten,626.0,73.003,0,2024.0,HBO - Rechten,HBO - Rechten,Law,636.0,Bachelor,Recht en Bestuur,HBO,Bachelor,2163.0,240,Bachelor of Laws,Direct toelaatbaar,0,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT.",,
