Instelling_SK123ID,Vestiging_SK123ID,Opleiding_SK123ID,OpleidingsvormId,AansluitingBeroepWx,baanPerspectief,BetrokkenheidContactWx,DatumAccreditatiebesluit,DatumBeginOpleiding,DatumEindeInstroom,DatumEindeOpleiding,DatumRedelijkeTermijn,DatumUitstelTotAccreditatie,DatumVervallenAccreditatie,DocentenWx,DoorstroomJaar2Prc,DoorstudeerPrc,HoviProductFormID,InhoudOpzetWx,LesstofEngelsWx,NiveauDiplomasPrc,omschrijving,omschrijvingD,omschrijvingEn,onderwijsvormOmschrijving,OpleidingDiplomasPrc,Opleidingsvorm,OpnieuwKiezenWx,percentageAfstandonderwijs,percentageAvondonderwijs,percentageStudentenUitBuitenland,RedenUitstel,resultaat,SfeerWx,StudiebegeleidingWx,StudiedrukPreciesGoedWPrc,StudiedrukTeHoogWPrc,StudiedrukTeLaagWPrc,StudiedrukVeelTeHoogWPrc,StudiedrukVeelTeLaagWPrc,StudiedrukWx,StudiefaciliteitenWx,ToetsingBeoordelingWx,URL,URLDuits,URLEngels,URLtoelatingseisen,URLtoelatingseisenD,URLtoelatingseisenEn,Hoofdvestiging_SK123ID,AlgemeenOordeel01aWPrc,AlgemeenOordeel01bWPrc,AlgemeenOordeel01cWPrc,AlgemeenOordeel01dWPrc,AlgemeenOordeel01eWPrc,AlgemeenOordeel01Wx,Bekostiging,BezoekadresNummer,BezoekadresPostcode,BezoekadresStad,BezoekadresStraat,Brinnummer,Brinvolgnummer,Cluster,collegegeldURL,CrohoNaam,CrohoNaamEngels,Deeltijd,Duaal,EerstejaarsAantal,EerstejaarsVrouwPrc,HoviLocationID,HoviProductID,IndicatieIntensiefProgramma,iscedCluster,JointDegree,maxjaar1CIJFHO,naam,naamD,naamEn,NaamOpleiding,NaamOpleidingEngels,nAlgemeenOordeel01,niveau,NSEEnqueteJaar,Opleidingscode,OpleidingscodeSamen,productType,productTypeKey,Sector,SectorCroho,SelectieEisenIntensiefProgramma,soi2006Classificatie,SoortHo,SoortOpleiding,Startdatum,StudentenAantal,Studielast,Titel,ToelatingsEisenMbo,VerhoogdCollegegeldIntensiefProgramma,Voltijd,WettelijkeAanvullendeEisenHavo,WettelijkeAanvullendeEisenVwo,WettelijkeVooropleidingseisenHavo,WettelijkeVooropleidingseisenVwo
185,114,4182,1,4.1020408163,,3.8222222222,2022-02-09,2003-09-01,,,,,,3.9637096774,61.1374407583,2.7777777778,2421_fulltime,3.5841836735,3.1666666667000003,36.2139917695,"Zie jij jezelf voor de klas staan en wil je de opleiding tot leraar volgen? Kies dan voor de Pabo aan De Haagse Hogeschool. Het beroep van leraar heeft een grote maatschappelijke waarde. Help leerlingen zich te ontwikkelen en laat ze stevig in de wereld staan. De Pabo brengt de juf of meester in je naar boven! In een ontspannen omgeving groei je in je toekomstige functie als leerkracht en draag je bij aan de ontwikkeling van kinderen. De Pabo is breed, persoonlijk en praktijkgericht. Dat betekent veel stages, want het is leuk en leerzaam om meteen voor de klas te staan. Ook is er alle ruimte voor persoonlijke groei en geven we de begeleiding die bij jou past. Belangrijk is samenwerking, want dat is de beste weg naar zelfontplooiing. De Pabo werkt als Opleidingsschool Zuid-West Holland samen met vijf schoolbesturen in de regio. Daarmee stellen we het leerprogramma samen en het biedt jou veel keuze in stageplaatsen met een stagevergoeding. Dankzij onze persoonlijke begeleiding en individuele coaching groei je uit tot een inspirerende leraar basisonderwijs.",,,,31.275720164600003,Voltijd,4.03,,,,,,4.2277227723,3.7906976744,39.7959183673,50.0,1.0204081633,8.1632653061,1.0204081633,3.6326530612,3.8316831683,3.4257246377,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/opleiding-tot-leraar-basisonderwijs-pabo-voltijd,,,,,,114,1.4598540146,6.5693430657,23.3576642336,54.7445255474,13.8686131387,3.7299270073,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Leraar basisonderwijs (PABO),https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,Opleiding tot leraar Basisonderwijs,Education in Primary Schools (age 4 - 12),1,0,126.0,75.397,57,2421,0,,0,2024.0,Opleiding tot leraar Basisonderwijs ,,,Opleiding tot leraar Basisonderwijs,Education in Primary Schools (age 4 - 12),137.0,Bachelor,2025.0,34808,34808,Croho opleiding,croho_program,Onderwijs en Opvoeding,Onderwijs,0,Leraren basisonderwijs,HBO,Bachelor,2003-09-01,385.0,240,Bachelor of Education,"De toelatingseisen voor leraar basisonderwijs zijn met ingang van 1 september 2022 gewijzigd. Wil je vanuit het mbo of de havo naar de pabo, dan moet je voldoen aan toelatingseisen voor de vakken aardrijkskunde, geschiedenis en natuur&techniek. Ga voor meer informatie over de toelatingseisen naar www.goedvoorbereidnaardepabo.nl.",0,1,"De toelatingseisen voor leraar basisonderwijs zijn met ingang van 1 september 2022 gewijzigd. Wil je vanuit het mbo of de havo naar de pabo, dan moet je voldoen aan toelatingseisen voor de vakken aardrijkskunde, geschiedenis en natuur&techniek. Ga voor meer informatie over de toelatingseisen naar www.goedvoorbereidnaardepabo.nl.",Een vwo- of hbo-bachelor of hbo-master diploma geeft toegang zonder aanvullende vooropleidingseisen. Meer informatie vind je op www.goedvoorbereidnaardepabo.nl.,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT."
185,114,4182,2,3.696969697,,3.770609319,2022-02-09,2003-09-01,,,,,,3.7613636364,47.191011236,7.6923076923,2421_parttime,3.5477941176,,27.8409090909,"Is voor de klas staan jouw droom? Kies dan voor de flexibele deeltijdopleiding Pabo. Die is persoonlijk, op maat gemaakt en praktijkgericht, waarbij de stages de kern van de opleiding vormen. Die stageplekken regelen wij voor je. Daar hoef je dus niet zelf naar op zoek. De lessen zijn op maandag- en donderdagavond, zodat je ze goed kunt combineren met je huidige baan. Daarnaast krijg je alle ruimte voor persoonlijke groei en bieden wij de begeleiding die bij jou past. Heb je al een hbo- of wo-diploma, dan kun je versneld voor de klas dankzij de mijlpalenregeling. Als leerkracht draag jij straks bij aan de ontwikkeling van kinderen, zodat ze goed zijn voorbereid op de snel veranderende wereld waarin we leven.",,,,25.5681818182,Deeltijd,3.5555555556000003,,,,,,3.8333333333,3.7413793103,47.0588235294,35.2941176471,5.882352941200001,11.7647058824,0.0,3.5294117647000003,3.6944444444,3.6075268817,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/opleiding-tot-leraar-basisonderwijs-pabo-deeltijd,,,,,,114,1.4598540146,6.5693430657,23.3576642336,54.7445255474,13.8686131387,3.7299270073,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Leraar basisonderwijs (PABO),https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,Opleiding tot leraar Basisonderwijs,Education in Primary Schools (age 4 - 12),1,0,126.0,75.397,57,2421,0,,0,2024.0,Opleiding tot leraar Basisonderwijs ,,,Opleiding tot leraar Basisonderwijs,Education in Primary Schools (age 4 - 12),137.0,Bachelor,2025.0,34808,34808,Croho opleiding,croho_program,Onderwijs en Opvoeding,Onderwijs,0,Leraren basisonderwijs,HBO,Bachelor,2003-09-01,385.0,240,Bachelor of Education,"De toelatingseisen voor leraar basisonderwijs zijn met ingang van 1 september 2022 gewijzigd. Wil je vanuit het mbo of de havo naar de pabo, dan moet je voldoen aan toelatingseisen voor de vakken aardrijkskunde, geschiedenis en natuur&techniek. Ga voor meer informatie over de toelatingseisen naar www.goedvoorbereidnaardepabo.nl.",0,1,"De toelatingseisen voor leraar basisonderwijs zijn met ingang van 1 september 2022 gewijzigd. Wil je vanuit het mbo of de havo naar de pabo, dan moet je voldoen aan toelatingseisen voor de vakken aardrijkskunde, geschiedenis en natuur&techniek. Ga voor meer informatie over de toelatingseisen naar www.goedvoorbereidnaardepabo.nl.",Een vwo- of hbo-bachelor of hbo-master diploma geeft toegang zonder aanvullende vooropleidingseisen. Meer informatie vind je op www.goedvoorbereidnaardepabo.nl.,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT."
185,114,4254,1,3.5601336303,"Der IBMS-Studiengang soll Sie bestmöglich auf Ihre zukünftige Laufbahn vorbereiten. Unsere Module versorgen Sie mit einer soliden Grundlage in Financial Management und Marketing. Auch festigen Sie Ihre analytischen und kommunikativen Kompetenzen. Das alles eröffnet Ihnen eine Welt voller Möglichkeiten. Der IBMS-Studiengang soll Sie bestmöglich auf Ihre zukünftige Laufbahn vorbereiten. Unsere Module versorgen Sie mit einer soliden Grundlage in Financial Management und Marketing. Auch festigen Sie Ihre analytischen und kommunikativen Kompetenzen. Das alles eröffnet Ihnen eine Welt voller Möglichkeiten. Am Ende Ihres IBMS-Studiums können Sie einen richtigen Geschäftsplan erstellen, Marktforschung betreiben und eine Marketingstrategie entwerfen, Kosten kalkulieren und die Konten eines Unternehmens verwalten, verstehen Sie die finanzielle Arbeitsweise von (großen) Unternehmen, erstellen Sie Finanzunterlagen, die die Anforderungen des internationalen Wirtschafts- und Steuerrechts erfüllen. Viele unserer ehemaligen Studenten arbeiten für Banken und Beratungsagenturen oder für Sales & Marketing-Abteilungen oder Finanzabteilungen multinationaler Unternehmen. Einige von ihnen haben anspruchsvolle Positionen in kleineren Unternehmen gefunden und andere haben ihr eigenes Unternehmen gegründet. Zu unseren Absolventen zählen Fachleute für Consultancy, ICT und das Internet, HRM und Public…",3.5683412537000003,2020-08-06,2003-09-01,,,,,,3.5190763052,65.9440559441,19.4968553459,2396_fulltime,3.4942729084,3.8542510121,33.995584989,"De principes van internationaal zakendoen leer je bij de vierjarige Engelstalige opleiding International Business. Hoe maak je met business impact? Over deze vraag buigen studenten en docenten van ruim 40 nationaliteiten zich. Zo kom je alles te weten over international business management. Je bouwt een goed netwerk op en dan wacht jou een glansrijke internationale carrière als business manager, consultant of manager of change. Bij International Business werk je aan een stevige basis van economie, marketing, sales, finance en management. Tijdens colleges en workshops doe je kennis op. Je leert ook hoe het is om in een internationaal team te werken. Tijdens je stage breng je je kennis in de praktijk bij een internationaal bedrijf. Je rond je studie af met een scriptie. Wil je deze opleiding liever versneld afronden? Bekijk dan de driejarige variant van International Business.",,"Business + impact, that’s what it’s called. This is about breaking new ground in international business management in a classroom with fellow students and lecturers from 40+ countries. Our industry contacts will prepare you for being in ‘change manager’ in successful business management and consultant positions. With the IB programme will be preparing you for a high-flying international business career, across the globe. You’ll work on strong foundations in economics, marketing, sales, finance and management. You will acquire in-depth knowledge attending lectures and workshops and gain experience working in a global team. During an internship of one semester at an international company, you can put this knowledge into action.",,29.9484915379,Voltijd,3.459566075,,,,,,3.8035363458,3.6480686695,54.6906187625,23.1536926148,15.1696606786,4.7904191617,2.1956087824,3.1317365269,3.8764705882,3.4763353617000003,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/international-business-4-jaar,,https://www.thuas.com/programmes/bachelors/international-business-4-years,,,,114,1.1695906433,6.432748538,29.044834308,56.530214425,6.8226120858,3.6140350877,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,International Business and Management,https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,International Business,International Business,0,0,457.0,43.764,57,2396,0,,0,2024.0,International Business,,,International Business,International Business,513.0,Bachelor,2025.0,30029,30029,Croho opleiding,croho_program,Economie en Bedrijf,Economie,0,Management algemeen,HBO,Bachelor,2003-09-01,1698.0,240,Bachelor of Business Administration,Direct toelaatbaar,0,1,,,"Havo met profiel EM, CM  (met Bedrijfseconomie of Economie of M&O of Wiskunde A of Wiskunde B), NG, NT.","Vwo met profiel EM, CM, NG, NT."
185,114,4281,1,3.9407008086,,3.6421793695,2021-07-19,2003-09-01,,,,,,3.6631756757,66.94329183960001,3.1007751938,2422_fulltime,3.5470430108,3.2278481013,34.993084370700004,"Jij bent een kei in motiveren en kennis overdragen. Je haalt mensen gemakkelijk over de streep. En van het organiseren van sportactiviteiten gaat je hart sneller kloppen. Bij de lerarenopleiding voor lichamelijke opvoeding (HALO) leer je hoe je van jouw passie je beroep maakt. Zo word je een enthousiaste sportleraar! Bij de HALO gaat het om bewegen en motiveren. Hoe breng je kennis het beste over op kinderen of ouderen? Hoe werkt het menselijk lichaam? Hoe zorg je dat mensen plezier hebben in sport? Bij de HALO krijg je alles wat je nodig hebt om een goede gymleraar te worden. De theorie breng je gelijk in de praktijk in een van de praktijkruimtes. Ook pas je de theorie toe in een van je vele stages. Je organiseert schoolkampen en sportdagen, maar bent vooral actief bezig op Sportcampus Zuiderpark!",,,,33.471645919800004,Voltijd,3.8617021277,,,,,,4.3129973475000005,3.7395209581,42.2043010753,47.8494623656,3.4946236559000003,6.182795698900001,0.2688172043,3.561827957,3.9681697613,3.4298724954,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/halo,,,,,,114,0.7832898172,3.6553524804,25.3263707572,61.6187989556,8.6161879896,3.7362924282,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Academie lichamelijke opvoeding (ALO),https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding,Teacher Education in Physical Education,0,0,275.0,28.727,57,2422,0,,0,2024.0,HALO,,,Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding,Teacher Education in Physical Education,383.0,Bachelor,2025.0,35025,35025,Croho opleiding,croho_program,Onderwijs en Opvoeding,Onderwijs,0,Leraren lichamelijke oefening,HBO,Bachelor,2003-09-01,946.0,240,Bachelor of Education,Direct toelaatbaar,0,1,Voldoende aanleg en geschiktheid.,Voldoende aanleg en geschiktheid.,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT."
185,114,4727,1,3.8309859155,,3.716802168,2022-07-19,2003-09-01,,,,,,3.7943121693,68.81443298970001,32.2916666667,2427_fulltime,3.6715494792,4.0901856764,47.1889400922,"Bij de opleiding International and European Law leer je alles over internationaal en Europees recht. De studie is in het Engels, telt veel verschillende nationaliteiten studenten en docenten en is in Den Haag; de stad van recht en vrede. Internationaler en rechtvaardiger kan het bijna niet. Na vier jaar wacht jou een succesvolle internationale juridische carrière. Het curriculum van bachelor Law sluit perfect aan bij de huidige eisen van het internationale recht. In de eerste twee jaar leer je via theorie en praktijk hoe je rechten toepast in een internationale omgeving. In jaar 3 ga je je specialiseren en verdiep je je juridische vaardigheden en kennis. In je laatste studiejaar loop je stage en rond je het afstudeerproject af. Met jou als juridisch expert wordt de wereld een stukje rechtvaardiger.",,"Join students and lecturers from 75 different nationalities in the International and European Law degree programme and immerse yourselves in international and European law. This degree programme is in English and based in The Hague, the City of Justice and Peace. Join the effort to build a more peaceful and just world in this international city! After 4 years you will be equipped with the personal and professional skills required for a successful international legal career. The new bachelor law curriculum perfectly matches the current requirements of international law. During the first two years, the focus will be on the foundation of your career, with theory and practice on how to apply Law in an international setting. In the 3rd year you will specialise further and increase your legal skills and knowledge. You may choose a specific minor, select modules or study abroad for a semester. The last year of your studies will be completed with an internship and a final project.",,42.119815668200005,Voltijd,3.8508997429,,,,,,3.7984693878,3.5385852090000003,55.2083333333,28.6458333333,9.8958333333,5.208333333300001,1.0416666667,3.2708333333,3.7933673469,3.536036036,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/international-and-european-law,,https://www.thuas.com/programmes/bachelors/international-and-european-law,,,,114,0.6289308176,5.9748427673,25.3144654088,54.5597484277,13.5220125786,3.7437106918,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,HBO - Rechten,https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,HBO - Rechten,Law,1,1,626.0,73.003,57,2427,0,,0,2024.0,HBO - Rechten,,International and European Law,HBO - Rechten,Law,636.0,Bachelor,2025.0,39205,39205,Croho opleiding,croho_program,Recht en Bestuur,Recht,0,"Nederlands, algemeen recht, rechterlijke macht",HBO,Bachelor,2003-09-01,2163.0,240,Bachelor of Laws,Direct toelaatbaar,0,1,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT."
185,114,4727,2,3.3000000000000003,,3.5263157895,2022-07-19,2003-09-01,,,,,,3.3782051282000003,57.6470588235,,2427_parttime,3.590625,,16.2162162162,"De deeltijdopleiding HBO-Rechten is de perfecte keuze als je in een juridische omgeving werkt en jezelf wilt ontwikkelen om de belangen van anderen nóg beter te behartigen. Met deze opleiding vergroot je je carrièremogelijkheden en je kansen op de arbeidsmarkt. Daarnaast werk je aan je persoonlijke ontwikkeling. Gaandeweg groei je uit tot een kundige hbo-jurist die mensen en organisaties gericht kan adviseren. Je behartigt bijvoorbeeld de belangen van consumenten in een gerechtelijke procedure of je adviseert een onderneming in een arbeidszaak. Doordat je kennismaakt met verschillende rechtsgebieden, kun je uiteindelijk veel kanten op. Je hebt elke week 1 vaste studiedag, waarop je kennis en vaardigheden opdoet tijdens colleges en trainingen. Daarnaast besteed je vooral tijd aan zelfstudie en juridisch relevant werk.",,,,14.4144144144,Deeltijd,3.6,,,,,,3.65,3.7272727273,47.5,47.5,0.0,5.0,0.0,3.575,3.756097561,3.4385964912,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/hbo-rechten-deeltijd,,,,,,114,0.6289308176,5.9748427673,25.3144654088,54.5597484277,13.5220125786,3.7437106918,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,HBO - Rechten,https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,HBO - Rechten,Law,1,1,626.0,73.003,57,2427,0,,0,2024.0,HBO - Rechten,,International and European Law,HBO - Rechten,Law,636.0,Bachelor,2025.0,39205,39205,Croho opleiding,croho_program,Recht en Bestuur,Recht,0,"Nederlands, algemeen recht, rechterlijke macht",HBO,Bachelor,2003-09-01,2163.0,240,Bachelor of Laws,Direct toelaatbaar,0,1,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT."
185,114,4727,3,3.5074626866000003,,3.5994978029,2022-07-19,2003-09-01,,,,,,3.556010929,58.569051580700005,15.1898734177,2427_dual,3.5760869565,3.3829787234,28.7978863937,"Wil je werken als juridische vraagbaak voor particulieren en bedrijven en dat combineren met leren? Alleen aan De Haagse Hogeschool kun je kiezen voor een duale studie HBO-Rechten: een combinatie van studeren en werken. Je wordt opgeleid tot een jurist die de praktijk kent, denkt in oplossingen en maatwerk levert. Je leert adviseren, bemiddelen en onderhandelen. Zo ontdek je je weg in de (inter)nationale wet- en regelgeving. In de eerste twee jaar van de studie HBO-Rechten Duaal bouw je een juridische basis op. Je doet kennis op en leert de kneepjes van het vak in projecten. Na die twee jaar ga je als een goed onderbouwd en praktische jurist aan de slag. Niet in een stage, maar in een echte baan. Zo ontwikkel jij je verder tot volwaardig hbo-jurist.",,,,19.0224570674,Duaal,3.6935483871,,,,,,3.6397849462,3.6625,55.9782608696,38.0434782609,1.6304347826,3.2608695652,1.0869565217,3.4076086957,3.679144385,3.5381750466,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/hbo-rechten-duaal,,,,,,114,0.6289308176,5.9748427673,25.3144654088,54.5597484277,13.5220125786,3.7437106918,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,HBO - Rechten,https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,HBO - Rechten,Law,1,1,626.0,73.003,57,2427,0,,0,2024.0,HBO - Rechten,,International and European Law,HBO - Rechten,Law,636.0,Bachelor,2025.0,39205,39205,Croho opleiding,croho_program,Recht en Bestuur,Recht,0,"Nederlands, algemeen recht, rechterlijke macht",HBO,Bachelor,2003-09-01,2163.0,240,Bachelor of Laws,Direct toelaatbaar,0,1,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT."
185,114,4793,1,4.0945273632,,4.0073375262,2020-08-13,2003-09-01,,,,,,4.0,64.47105788420001,22.5352112676,2428_fulltime,3.9116972477,4.2112676056,38.6313465784,"Wil jij wereldwijde problemen als terrorisme, geweld en (be)dreiging aanpakken en werken aan een veilige samenleving? Bij de Engelstalige opleiding Safety and Security Management Studies leer je hoe je veiligheidsproblemen aanpakt. Je volgt deze studie in Den Haag, dé internationale stad van vrede en veiligheid. Je leert het hoofd koel te houden, te analyseren, onder druk te presteren en risico’s in te schatten. In jaar 1 komt publieke, internationale en industriële veiligheid aan bod. In jaar 2 en 3 verdiep je je in actuele veiligheidsbedreigingen. Denk aan hybride oorlogsvoering en internationale misdaad. Jaar 4 staat in het teken van stagelopen en afstuderen. Den Haag biedt genoeg stagemogelijkheden. Als Safety and Security Manager sta je straks in de frontlinie en krijg je toegang tot geheime of vertrouwelijke informatie. Een verantwoordelijke functie dus, waar je goed mee om leert gaan.",,"You will learn how to think critically, perform under pressure, and to analyse and assess risks. All this right in the heart of The Hague, the international city of Peace and Justice. Elsevier Magazine awarded this degree programme a bronze medal in 2021. Public safety, international security and industrial safety are the three pillars of SSMS. In years two and three, you’ll gain insight into current security threats, such as hybrid warfare and transnational crime. As Safety and Security Manager, you will be on the forefront and have access to secret or confidential information. Due to this special position a close-knit community exists among lecturers and students.",,34.2163355408,Voltijd,4.2339449541,,,,,,4.1369863014,3.9320652174,66.9724770642,16.9724770642,13.3027522936,1.8348623853,0.9174311927,3.0550458716,4.07239819,3.8561320755,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/safety-and-security-management-studies,,https://www.thuas.com/programmes/bachelors/safety-and-security-management-studies,,,,114,0.8264462810000001,3.305785124,22.7272727273,55.9917355372,17.148760330600002,3.8533057851,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Veiligheidskunde,https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,Integrale Veiligheidskunde,Safety and Security Management,1,1,334.0,41.617,57,2428,0,,0,2024.0,Integrale Veiligheidskunde,,Safety and Security Management Studies,Integrale Veiligheidskunde,Safety and Security Management,484.0,Bachelor,2025.0,39268,39268,Croho opleiding,croho_program,Recht en Bestuur,Economie,0,"Openbare orde, veiligheid overig",HBO,Bachelor,2003-09-01,1187.0,240,Bachelor of Arts,Direct toelaatbaar,0,1,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT."
185,114,4793,2,3.8333333333,,3.4279835391,2020-08-13,2003-09-01,,,,,,3.2008928571,73.3333333333,,2428_parttime,3.375,,53.6585365854,"Veiligheid is belangrijk in jouw werk. Je houdt je graag bezig met vraagstukken op dat gebied. Wat betekent veiligheid bijvoorbeeld voor de publieke sector, voor bedrijven en voor burgers? Hoe ga je om met veiligheid als onderdeel van stedelijke ontwikkeling? En hoe breng je partijen bij elkaar om afspraken te maken over veiligheid? Daar ga je je tijdens de deeltijdopleiding Integrale Veiligheidskunde 4 jaar lang in verdiepen. Je volgt boeiende vakken als Criminologie, Crisismanagement en Cybersecurity. Je nieuwe kennis pas je meteen toe door tijdens je werk praktijkopdrachten uit te voeren. Ook los je veiligheidsvraagstukken op in projecten of onderzoeken. Daarom heb je voor deze opleiding een relevante functie nodig binnen het veiligheidsdomein. Een ervaren persoonlijke begeleider helpt je in je professionele ontwikkeling. Samen bespreek je hoe je je studie het beste kunt combineren met werk en privé.",,,,51.2195121951,Deeltijd,3.4642857143000003,,,,,,3.8214285714,3.0625,46.4285714286,46.4285714286,7.1428571429000005,0.0,0.0,3.3928571429,3.8214285714,3.1419753086,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/integrale-veiligheidskunde-deeltijd,,,,,,114,0.8264462810000001,3.305785124,22.7272727273,55.9917355372,17.148760330600002,3.8533057851,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Veiligheidskunde,https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,Integrale Veiligheidskunde,Safety and Security Management,1,1,334.0,41.617,57,2428,0,,0,2024.0,Integrale Veiligheidskunde,,Safety and Security Management Studies,Integrale Veiligheidskunde,Safety and Security Management,484.0,Bachelor,2025.0,39268,39268,Croho opleiding,croho_program,Recht en Bestuur,Economie,0,"Openbare orde, veiligheid overig",HBO,Bachelor,2003-09-01,1187.0,240,Bachelor of Arts,Direct toelaatbaar,0,1,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT."
185,114,4793,3,3.7081218274,,3.5067873303000003,2020-08-13,2005-09-01,,,,,,3.5061383929,64.0096618357,11.6883116883,2428_dual,3.594579646,3.1636363636,38.4191176471,"Wil je leren en werken combineren? Wil jij problemen als geweld, terrorisme en (be)dreiging aanpakken en werken aan een veilige samenleving? Dan is de duale opleiding Integrale Veiligheidskunde iets voor jou. Deze studie aan De Haagse Hogeschool is uniek in Nederland. Je volgt de eerste twee jaar intensief onderwijs in Den Haag, dé internationale stad van vrede en veiligheid. Vanaf jaar 3 combineer je je studie met een echte baan van 32 uur per week. Wij geloven dat je veiligheid pas echt leert door leren en werken te combineren. Je leert veiligheidskwesties vanuit verschillende invalshoeken te benaderen. Je bent nieuwsgierig, kijkt altijd vooruit en kunt risico’s daardoor goed inschatten. Achter de schermen verricht je ongelooflijk belangrijk werk.",,,,33.8235294118,Duaal,3.8008849558,,,,,,4.0044052863,3.7512315271,61.5044247788,26.1061946903,8.8495575221,3.0973451327,0.4424778761,3.2256637168,3.7356828194,3.3258258258,https://www.dehaagsehogeschool.nl/opleidingen/hbo-bachelor/integrale-veiligheidskunde-duaal,,,,,,114,0.8264462810000001,3.305785124,22.7272727273,55.9917355372,17.148760330600002,3.8533057851,Bekostigd,75,2521 EN,DEN HAAG,Johanna Westerdijkplein,27UM,1,Veiligheidskunde,https://www.dehaagsehogeschool.nl/studiekeuze/alles-over-aanmelden-en-inschrijven/collegegeld,Integrale Veiligheidskunde,Safety and Security Management,1,1,334.0,41.617,57,2428,0,,0,2024.0,Integrale Veiligheidskunde,,Safety and Security Management Studies,Integrale Veiligheidskunde,Safety and Security Management,484.0,Bachelor,2025.0,39268,39268,Croho opleiding,croho_program,Recht en Bestuur,Economie,0,"Openbare orde, veiligheid overig",HBO,Bachelor,2003-09-01,1187.0,240,Bachelor of Arts,Direct toelaatbaar,0,1,,,"Havo met profiel EM, CM, NG, NT.","Vwo met profiel EM, CM, NG, NT."
